index,compression_type,byte_length,compression_ratio,compression_duration,transmission_duration,average_compression_duration,average_transmission_duration,average_both
1697,1,252028,0.25,966,536,646,19813,20460
1698,1,252760,0.25,770,140,647,19802,20449
1699,1,251044,0.25,799,407,647,19790,20437
1700,1,246264,0.25,625,189162,647,19890,20537
1701,1,258054,0.25,823,190,647,19878,20526
1702,1,215456,0.25,548,181,647,19867,20514
1703,1,212974,0.25,527,111,647,19855,20502
1704,1,205806,0.25,506,112,647,19844,20491
1705,1,211164,0.25,554,261,646,19832,20479
1706,1,211286,0.25,1013,251,647,19821,20468
1707,1,215970,0.25,549,113,647,19809,20456
1708,1,215032,0.25,766,481,647,19798,20445
1709,1,221342,0.25,573,118,647,19786,20433
1710,1,215684,0.25,527,214652,647,19900,20547
1711,1,219220,0.25,996,215,647,19889,20536
1712,1,212994,0.25,614,112,647,19877,20524
1713,1,213100,0.25,532,476,647,19866,20513
1714,1,206964,0.25,927,393,647,19854,20502
1715,1,209406,0.25,533,181,647,19843,20490
1716,1,205108,0.25,479,101,647,19832,20479
1717,1,209636,0.25,609,176,647,19820,20467
1718,1,210054,0.25,772,164,647,19809,20456
1719,1,213432,0.25,559,173,647,19797,20444
1720,1,211260,0.25,938,209997,647,19908,20555
1721,1,217172,0.25,505,123,647,19896,20544
1722,1,217258,0.25,890,202,647,19885,20532
1723,1,226182,0.25,692,399,647,19874,20521
1724,1,222464,0.25,552,106,647,19862,20509
1725,1,230588,0.25,666,308,647,19851,20498
1726,1,222434,0.25,636,277,647,19839,20487
1727,1,227558,0.25,530,122,647,19828,20475
1728,1,223690,0.25,559,167,647,19817,20464
1729,1,212302,0.25,515,155,647,19805,20452
1730,1,191526,0.25,505,228,647,19794,20441
1731,1,195580,0.25,502,237506,647,19920,20567
1732,1,185710,0.25,484,215,646,19908,20555
1733,1,190630,0.25,468,168,646,19897,20544
1734,1,176730,0.25,581,484,646,19886,20533
1735,1,185044,0.25,984,224,646,19874,20521
1736,1,179834,0.25,672,173,647,19863,20510
1737,1,186626,0.25,474,223,646,19852,20499
1738,1,183686,0.25,1915,127,647,19840,20488
1739,1,191436,0.25,649,374,647,19829,20477
1740,1,181814,0.25,456,129,647,19818,20465
1741,1,190100,0.25,1200,253,647,19807,20454
1742,1,184242,0.25,448,206,647,19795,20443
1743,1,190478,0.25,597,213,647,19784,20432
1744,1,183152,0.25,626,136,647,19773,20421
1745,1,187886,0.25,567,170,647,19762,20409
1746,1,177102,0.25,486,288,647,19750,20398
1747,1,184054,0.25,470,195919,647,19851,20499
1748,1,177580,0.25,554,265,647,19840,20488
1749,1,189342,0.25,465,114,647,19829,20476
1750,1,183864,0.25,597,147,647,19818,20465
1751,1,189952,0.25,622,384,647,19806,20454
1752,1,202190,0.25,667,220,647,19795,20443
1753,1,207144,0.25,649,164,647,19784,20431
1754,1,201088,0.25,625,172,647,19773,20420
1755,1,204522,0.25,558,271,647,19762,20409
1756,1,201892,0.25,499,132,647,19751,20398
1757,1,189024,0.25,679,224,647,19740,20387
