episode,reward,action,epsilon,total_duration
13500,-4.000000,3,641.251870
13600,6.000000,1,639.151200
13700,32.000000,1,637.057521
13800,-7136.000000,3,634.970809
13900,-21.000000,2,632.891041
14000,24.000000,1,630.818194
14100,8146.000000,3,628.752246
14200,112.000000,0,626.693172
14300,91.000000,1,624.640950
14400,7930.000000,1,622.595558
14500,148.000000,3,620.556972
14600,-23.000000,1,618.525171
14700,-6888.000000,2,616.500130
14800,-8340.000000,1,614.481829
14900,-88.000000,2,612.470244
15000,7273.000000,1,610.465353
15100,3.000000,1,608.467134
15200,2.000000,1,606.475565
15300,-23.000000,0,604.490623
15400,-89.000000,1,602.512287
15500,6620.000000,1,600.540534
15600,44.000000,1,598.575342
15700,-34.000000,1,596.616691
15800,13.000000,2,594.664557
15900,203600.000000,1,592.718920
16000,-26.000000,1,590.779757
16100,88.000000,1,588.847048
16200,2.000000,3,586.920770
16300,-24.000000,1,585.000902
16400,-42.000000,1,583.087423
16500,-35.000000,3,581.180312
16600,-98.000000,3,579.279548
16700,14.000000,3,577.385108
16800,-6829.000000,1,575.496973
16900,9.000000,1,573.615121
17000,167.000000,1,571.739532
17100,17.000000,2,569.870184
17200,-5.000000,3,568.007057
17300,-4.000000,0,566.150130
17400,-111.000000,1,564.299383
17500,200008.000000,3,562.454794
17600,1546.000000,0,560.616344
17700,-5.000000,1,558.784012
17800,-100.000000,1,556.957777
17900,111.000000,1,555.137620
18000,-28.000000,2,553.323520
18100,6774.000000,2,551.515456
18200,-133.000000,0,549.713410
18300,-117.000000,2,547.917360
18400,-8.000000,1,546.127288
18500,23.000000,0,544.343172
18600,-7181.000000,1,542.564993
18700,2.000000,1,540.792732
18800,-6.000000,1,539.026368
18900,37.000000,1,537.265883
19000,22.000000,2,535.511256
19100,11.000000,2,533.762468
19200,-6703.000000,3,532.019500
19300,6606.000000,1,530.282332
19400,13.000000,1,528.550945
19500,-217.000000,1,526.825319
19600,90.000000,1,525.105436
19700,-6.000000,1,523.391276
19800,-34.000000,3,521.682821
19900,-21.000000,0,519.980051
20000,3.000000,1,518.282948
20100,95.000000,1,516.591492
20200,7.000000,1,514.905665
20300,8939.000000,1,513.225448
20400,-20.000000,1,511.550822
20500,-4.000000,1,509.881770
20600,77.000000,1,508.218271
20700,6.000000,1,506.560308
20800,-7074.000000,1,504.907863
20900,159.000000,1,503.260917
21000,-23.000000,1,501.619451
21100,28.000000,1,499.983447
21200,10.000000,1,498.352888
21300,6669.000000,1,496.727755
21400,1.000000,1,495.108031
21500,40.000000,1,493.493696
21600,-9.000000,0,491.884733
21700,18.000000,2,490.281125
21800,-214202.000000,3,488.682853
21900,8565.000000,1,487.089900
22000,-696.000000,2,485.502248
22100,9.000000,2,483.919879
22200,11209.000000,1,482.342776
22300,39.000000,2,480.770922
22400,43.000000,1,479.204298
22500,-14.000000,3,477.642887
22600,17.000000,3,476.086673
22700,-238.000000,1,474.535637
22800,-111.000000,1,472.989763
22900,-202.000000,1,471.449033
23000,235.000000,1,469.913430
23100,-141.000000,1,468.382938
23200,-9597.000000,1,466.857538
23300,-152.000000,1,465.337215
23400,-13.000000,1,463.821951
23500,-213563.000000,3,462.311730
23600,-7540.000000,1,460.806534
23700,-7865.000000,1,459.306347
23800,7921.000000,1,457.811153
23900,-1.000000,0,456.320934
24000,6.000000,3,454.835674
24100,115.000000,2,453.355357
24200,-26.000000,1,451.879967
24300,-9252.000000,3,450.409486
24400,-11.000000,0,448.943898
24500,-5.000000,1,447.483187
24600,8.000000,1,446.027338
24700,-30.000000,1,444.576333
24800,496.000000,1,443.130157
24900,2.000000,1,441.688793
25000,7283.000000,2,440.252226
25100,6.000000,1,438.820440
25200,6727.000000,1,437.393418
25300,31.000000,1,435.971145
25400,15.000000,2,434.553605
25500,132.000000,3,433.140783
25600,-8.000000,2,431.732662
25700,-13.000000,1,430.329226
25800,-174.000000,1,428.930461
25900,-100.000000,1,427.536351
26000,84.000000,1,426.146881
26100,0.000000,1,424.762034
26200,200573.000000,1,423.381795
26300,-7784.000000,1,422.006150
26400,6633.000000,0,420.635083
26500,11.000000,0,419.268578
26600,-204181.000000,1,417.906620
26700,208053.000000,1,416.549195
26800,-36.000000,1,415.196287
26900,122.000000,3,413.847882
27000,49.000000,1,412.503963
27100,-19.000000,1,411.164517
27200,0.000000,1,409.829528
27300,16.000000,0,408.498982
27400,18908.000000,0,407.172863
27500,2.000000,2,405.851158
27600,-6709.000000,1,404.533851
27700,115.000000,0,403.220927
27800,-10.000000,1,401.912373
27900,6658.000000,3,400.608173
28000,8057.000000,3,399.308314
28100,7360.000000,1,398.012780
28200,-16.000000,2,396.721557
28300,207185.000000,3,395.434631
28400,-31.000000,0,394.151988
28500,-5.000000,1,392.873613
28600,-7914.000000,0,391.599493
28700,10100.000000,1,390.329612
28800,-6916.000000,2,389.063957
28900,8149.000000,1,387.802514
29000,-45.000000,1,386.545269
29100,5.000000,1,385.292208
29200,-64.000000,1,384.043316
29300,-14.000000,1,382.798581
29400,75.000000,1,381.557988
29500,63.000000,1,380.321523
29600,27.000000,3,379.089173
29700,-17.000000,1,377.860924
29800,-16.000000,0,376.636762
29900,-25.000000,1,375.416675
30000,4.000000,1,374.200647
30100,-12060.000000,1,372.988666
30200,20.000000,1,371.780718
30300,0.000000,1,370.576790
30400,-23.000000,1,369.376868
30500,-1.000000,1,368.180940
30600,4.000000,0,366.988991
30700,3.000000,1,365.801009
30800,30.000000,1,364.616980
30900,-139.000000,1,363.436891
31000,-10.000000,1,362.260729
31100,-66.000000,1,361.088482
31200,-19.000000,1,359.920135
31300,1.000000,2,358.755677
31400,3.000000,1,357.595093
31500,-8405.000000,3,356.438372
31600,44.000000,1,355.285500
31700,4.000000,1,354.136464
31800,-212362.000000,1,352.991252
31900,11.000000,1,351.849851
32000,-211.000000,1,350.712249
32100,-5.000000,1,349.578432
32200,-8200.000000,1,348.448389
32300,-2.000000,1,347.322105
32400,33.000000,1,346.199570
32500,0.000000,1,345.080771
32600,156.000000,1,343.965694
32700,-2.000000,1,342.854329
32800,-18.000000,1,341.746661
32900,69.000000,1,340.642680
33000,6.000000,0,339.542373
33100,-201946.000000,1,338.445727
33200,4.000000,1,337.352731
33300,-2.000000,0,336.263371
33400,21.000000,1,335.177637
33500,20.000000,1,334.095517
33600,-20.000000,1,333.016997
33700,11.000000,0,331.942066
33800,20.000000,1,330.870712
33900,4.000000,1,329.802924
34000,-11.000000,1,328.738689
34100,-7666.000000,1,327.677995
34200,-8799.000000,1,326.620832
34300,9.000000,1,325.567186
34400,15.000000,1,324.517046
34500,-9.000000,1,323.470402
34600,33.000000,1,322.427240
34700,116.000000,1,321.387550
34800,55.000000,1,320.351319
34900,6.000000,1,319.318537
35000,9.000000,1,318.289192
35100,-7515.000000,1,317.263272
35200,-20.000000,1,316.240766
35300,1.000000,3,315.221663
35400,-6885.000000,1,314.205951
35500,9157.000000,1,313.193620
35600,0.000000,2,312.184657
35700,52.000000,1,311.179051
35800,20.000000,1,310.176793
35900,36.000000,2,309.177869
36000,0.000000,0,308.182270
36100,-5.000000,1,307.189984
36200,1.000000,1,306.201000
36300,206707.000000,1,305.215307
36400,13.000000,3,304.232894
36500,1.000000,1,303.253750
36600,15.000000,1,302.277865
36700,-198680.000000,1,301.305228
36800,-71.000000,1,300.335827
36900,-2.000000,3,299.369652
37000,-5.000000,1,298.406692
37100,29.000000,1,297.446937
37200,7566.000000,1,296.490376
37300,8.000000,1,295.536998
37400,-32.000000,1,294.586792
37500,-1.000000,1,293.639749
37600,3.000000,1,292.695857
37700,-3.000000,1,291.755106
37800,171.000000,1,290.817486
37900,-62.000000,3,289.882986
38000,-14.000000,1,288.951596
38100,7412.000000,1,288.023306
38200,65.000000,1,287.098104
38300,-1052.000000,1,286.175981
38400,208720.000000,0,285.256927
38500,19.000000,2,284.340932
38600,-6.000000,1,283.427985
38700,-7249.000000,0,282.518075
38800,-2.000000,1,281.611194
38900,-13.000000,2,280.707331
39000,206477.000000,1,279.806475
39100,-5.000000,1,278.908617
39200,-21.000000,1,278.013748
39300,6.000000,3,277.121856
39400,-6730.000000,1,276.232932
39500,3.000000,1,275.346966
39600,-8.000000,1,274.463949
39700,0.000000,1,273.583870
39800,15.000000,1,272.706720
39900,3.000000,1,271.832489
40000,-65.000000,1,270.961167
40100,-198003.000000,1,270.092744
40200,2.000000,1,269.227212
40300,-10651.000000,1,268.364560
40400,11.000000,1,267.504778
40500,-1.000000,1,266.647858
40600,-800.000000,0,265.793789
40700,-7545.000000,3,264.942563
40800,33.000000,1,264.094169
40900,-72.000000,1,263.248599
41000,-102.000000,1,262.405842
41100,1.000000,1,261.565890
41200,33.000000,1,260.728733
41300,9881.000000,1,259.894362
41400,18.000000,1,259.062768
41500,-5.000000,1,258.233940
41600,6.000000,1,257.407872
41700,1.000000,1,256.584552
41800,1.000000,1,255.763971
41900,11.000000,0,254.946122
42000,-4.000000,1,254.130994
42100,-2.000000,3,253.318579
42200,-26.000000,2,252.508867
42300,36.000000,1,251.701850
42400,41.000000,1,250.897519
42500,-8.000000,1,250.095864
42600,207071.000000,3,249.296877
42700,0.000000,1,248.500548
42800,6520.000000,1,247.706870
42900,10.000000,0,246.915833
43000,49.000000,1,246.127428
43100,-36.000000,1,245.341647
43200,6.000000,2,244.558481
43300,-7356.000000,1,243.777921
43400,16.000000,1,242.999959
43500,-12.000000,1,242.224585
43600,6950.000000,1,241.451792
43700,12.000000,1,240.681570
43800,6.000000,1,239.913912
43900,-204079.000000,1,239.148808
44000,7018.000000,1,238.386250
44100,-33.000000,1,237.626230
44200,138.000000,1,236.868739
44300,-4.000000,1,236.113769
44400,37.000000,0,235.361311
44500,33.000000,1,234.611358
44600,-2.000000,1,233.863900
44700,80.000000,1,233.118929
44800,3.000000,1,232.376437
44900,6773.000000,1,231.636417
45000,-7402.000000,2,230.898859
45100,5.000000,1,230.163755
45200,30.000000,1,229.431097
45300,-7016.000000,1,228.700878
45400,76.000000,2,227.973089
45500,-8.000000,1,227.247722
45600,-4.000000,0,226.524768
45700,-24.000000,1,225.804220
45800,-6.000000,1,225.086071
45900,0.000000,1,224.370311
46000,-4.000000,1,223.656933
46100,-6638.000000,1,222.945928
46200,-19.000000,1,222.237290
46300,5.000000,1,221.531011
46400,19.000000,1,220.827081
46500,-5.000000,1,220.125494
46600,-1.000000,1,219.426242
46700,0.000000,1,218.729317
46800,12.000000,1,218.034710
46900,205184.000000,1,217.342416
47000,0.000000,1,216.652425
47100,12.000000,1,215.964731
47200,-3.000000,1,215.279324
47300,983.000000,0,214.596199
47400,-12941.000000,1,213.915347
47500,-11.000000,0,213.236761
47600,11280.000000,1,212.560433
47700,-5.000000,2,211.886356
47800,8.000000,1,211.214521
47900,-1.000000,2,210.544923
48000,28.000000,1,209.877553
48100,-3.000000,1,209.212404
48200,-62.000000,1,208.549468
48300,2.000000,1,207.888738
48400,6.000000,1,207.230207
48500,-5.000000,1,206.573867
48600,-5.000000,1,205.919712
48700,-29.000000,1,205.267734
48800,13.000000,1,204.617925
48900,2.000000,1,203.970278
49000,15.000000,1,203.324787
49100,20.000000,1,202.681444
49200,63.000000,1,202.040242
49300,185.000000,0,201.401173
49400,6.000000,1,200.764232
49500,-5.000000,0,200.129410
49600,24.000000,1,199.496700
49700,12.000000,1,198.866096
49800,-8.000000,2,198.237590
49900,-37.000000,1,197.611176
50000,14.000000,1,196.986847
50100,23.000000,1,196.364595
50200,-8.000000,1,195.744414
50300,3.000000,1,195.126297
50400,75.000000,1,194.510236
50500,0.000000,1,193.896226
50600,-4.000000,1,193.284259
50700,1.000000,1,192.674329
50800,-3.000000,1,192.066428
50900,7.000000,1,191.460550
51000,-2.000000,1,190.856689
51100,-11.000000,1,190.254837
51200,-11.000000,1,189.654988
51300,-5.000000,1,189.057135
51400,-3.000000,1,188.461271
51500,-26.000000,0,187.867391
51600,953.000000,3,187.275486
51700,-16.000000,1,186.685552
51800,-7.000000,1,186.097581
51900,-2.000000,1,185.511566
52000,3.000000,1,184.927501
52100,-2.000000,1,184.345380
52200,-7829.000000,1,183.765197
52300,6.000000,1,183.186944
52400,-18.000000,1,182.610615
52500,-6891.000000,3,182.036204
52600,-12.000000,1,181.463705
52700,-6801.000000,2,180.893111
52800,1.000000,1,180.324415
52900,6.000000,3,179.757612
53000,3.000000,1,179.192696
53100,144.000000,1,178.629659
53200,8.000000,1,178.068496
53300,-7.000000,1,177.509200
53400,-4.000000,1,176.951766
53500,66.000000,3,176.396186
53600,7231.000000,1,175.842456
53700,-16.000000,1,175.290568
53800,-2.000000,1,174.740517
53900,-6.000000,1,174.192296
54000,0.000000,1,173.645899
54100,29.000000,1,173.101321
54200,4.000000,3,172.558555
54300,-4.000000,1,172.017595
54400,1.000000,0,171.478436
54500,1.000000,1,170.941071
54600,0.000000,1,170.405493
54700,-2.000000,1,169.871699
54800,-126.000000,1,169.339680
54900,6.000000,1,168.809432
55000,4.000000,1,168.280949
55100,-6.000000,1,167.754224
55200,4.000000,1,167.229252
55300,3.000000,1,166.706027
55400,-7067.000000,1,166.184543
55500,139.000000,1,165.664795
55600,-21.000000,1,165.146776
55700,-6.000000,1,164.630481
55800,34.000000,3,164.115904
55900,0.000000,1,163.603040
56000,-6918.000000,1,163.091882
56100,108.000000,1,162.582425
56200,-4.000000,1,162.074664
56300,-165487.000000,1,161.568592
56400,1.000000,1,161.064205
56500,-4.000000,2,160.561496
56600,0.000000,2,160.060460
56700,6.000000,1,159.561091
56800,-5.000000,1,159.063384
56900,10840.000000,1,158.567333
57000,6.000000,1,158.072933
57100,-24.000000,1,157.580178
57200,-2.000000,1,157.089063
57300,3.000000,1,156.599583
57400,199.000000,1,156.111731
57500,-3.000000,1,155.625503
57600,-10.000000,1,155.140893
57700,22.000000,1,154.657895
57800,0.000000,3,154.176505
57900,-6893.000000,1,153.696716
58000,-70.000000,1,153.218525
58100,-1.000000,1,152.741925
58200,-4.000000,1,152.266910
58300,-7.000000,1,151.793477
58400,-4.000000,1,151.321619
58500,96.000000,1,150.851331
58600,0.000000,1,150.382608
58700,-2.000000,1,149.915445
58800,-13818.000000,1,149.449837
58900,4.000000,1,148.985778
59000,114.000000,0,148.523263
59100,6.000000,1,148.062288
59200,-8.000000,1,147.602846
59300,-6.000000,1,147.144934
59400,-15.000000,1,146.688545
59500,-6.000000,1,146.233675
59600,2.000000,1,145.780319
59700,19.000000,1,145.328471
59800,-11.000000,2,144.878127
59900,29.000000,3,144.429282
60000,-1.000000,1,143.981930
60100,7.000000,1,143.536067
60200,-4.000000,3,143.091688
60300,-19.000000,1,142.648788
60400,-7060.000000,1,142.207361
60500,-6.000000,1,141.767404
60600,6814.000000,0,141.328910
60700,7.000000,1,140.891876
60800,-7.000000,1,140.456296
60900,-3.000000,3,140.022166
61000,3.000000,1,139.589480
61100,-1.000000,1,139.158234
61200,0.000000,1,138.728424
61300,-24.000000,0,138.300043
61400,6.000000,1,137.873089
61500,-6.000000,1,137.447555
61600,84.000000,1,137.023437
61700,-2.000000,1,136.600730
61800,-5.000000,1,136.179430
61900,7.000000,2,135.759532
62000,-66.000000,1,135.341032
62100,3.000000,1,134.923924
62200,1.000000,1,134.508204
62300,-59.000000,0,134.093868
62400,7150.000000,1,133.680910
62500,3.000000,1,133.269327
62600,-2.000000,1,132.859113
62700,17.000000,1,132.450264
62800,0.000000,1,132.042776
62900,-7.000000,1,131.636644
63000,-4.000000,1,131.231864
63100,-4.000000,1,130.828431
63200,-1.000000,1,130.426340
63300,-9.000000,1,130.025587
63400,1.000000,1,129.626168
63500,6741.000000,1,129.228078
63600,-2.000000,1,128.831312
63700,-96.000000,1,128.435867
63800,21.000000,1,128.041738
63900,106.000000,1,127.648921
64000,-8.000000,1,127.257411
64100,-193856.000000,3,126.867203
64200,5.000000,1,126.478295
64300,-33.000000,1,126.090680
64400,-98.000000,1,125.704355
64500,4.000000,1,125.319316
64600,-10.000000,1,124.935558
64700,4.000000,1,124.553078
64800,-27.000000,1,124.171870
64900,-3.000000,0,123.791931
65000,3.000000,1,123.413256
65100,202598.000000,1,123.035841
65200,-1.000000,1,122.659682
65300,47.000000,1,122.284775
65400,55.000000,1,121.911115
65500,6.000000,3,121.538699
65600,95.000000,1,121.167523
65700,0.000000,1,120.797581
65800,34.000000,1,120.428871
65900,2.000000,1,120.061387
66000,-27.000000,1,119.695127
66100,-24.000000,1,119.330085
66200,-16.000000,1,118.966258
66300,-5.000000,1,118.603642
66400,88.000000,1,118.242233
66500,2.000000,1,117.882026
66600,0.000000,1,117.523018
66700,5.000000,1,117.165204
66800,0.000000,1,116.808582
66900,-24.000000,1,116.453146
67000,-3.000000,1,116.098893
67100,1.000000,1,115.745819
67200,-25.000000,1,115.393919
67300,-201149.000000,1,115.043191
67400,-2.000000,1,114.693630
67500,4.000000,1,114.345232
67600,5.000000,1,113.997994
67700,-2.000000,1,113.651911
67800,-1.000000,1,113.306980
67900,29.000000,1,112.963197
68000,6.000000,1,112.620557
68100,-80.000000,1,112.279058
68200,2.000000,1,111.938696
68300,0.000000,1,111.599466
68400,12.000000,3,111.261365
68500,-130.000000,1,110.924389
68600,-13.000000,1,110.588534
68700,4.000000,1,110.253797
68800,7.000000,1,109.920174
68900,1.000000,1,109.587662
69000,32.000000,1,109.256255
69100,-7660.000000,3,108.925952
69200,-7088.000000,1,108.596748
69300,4.000000,1,108.268639
69400,-41.000000,3,107.941622
69500,-16.000000,1,107.615694
69600,181484.000000,1,107.290850
69700,23.000000,1,106.967087
69800,-7251.000000,1,106.644401
69900,39.000000,1,106.322790
70000,0.000000,1,106.002248
70100,-6.000000,1,105.682773
70200,40.000000,1,105.364362
70300,24.000000,1,105.047010
70400,-7.000000,0,104.730714
70500,-20.000000,1,104.415471
70600,-19.000000,1,104.101276
70700,-12.000000,1,103.788128
70800,2.000000,1,103.476021
70900,-6.000000,1,103.164953
71000,174676.000000,1,102.854920
71100,-69.000000,1,102.545919
71200,10.000000,1,102.237946
71300,-65.000000,1,101.930998
71400,-31.000000,1,101.625072
71500,2.000000,1,101.320163
71600,2.000000,1,101.016270
71700,2.000000,0,100.713387
71800,9.000000,1,100.411512
71900,-2.000000,1,100.110643
72000,26.000000,1,99.810774
72100,-16.000000,1,99.511903
72200,6.000000,1,99.214027
72300,0.000000,1,98.917142
72400,62.000000,1,98.621245
72500,-64.000000,2,98.326332
72600,22.000000,1,98.032401
72700,-2.000000,1,97.739448
72800,-20.000000,1,97.447471
72900,-22.000000,1,97.156464
73000,-3.000000,2,96.866426
73100,20.000000,1,96.577354
73200,0.000000,1,96.289243
73300,-5.000000,1,96.002091
73400,-218615.000000,3,95.715895
73500,-5.000000,1,95.430651
73600,0.000000,1,95.146356
73700,4.000000,1,94.863007
73800,3.000000,1,94.580601
73900,-4.000000,1,94.299135
74000,-1.000000,1,94.018606
74100,2.000000,1,93.739010
74200,0.000000,1,93.460345
74300,30.000000,1,93.182607
74400,-31.000000,2,92.905793
74500,-4.000000,1,92.629901
74600,-1.000000,1,92.354926
74700,-2.000000,1,92.080867
74800,2.000000,1,91.807720
74900,-26.000000,1,91.535481
75000,22.000000,1,91.264149
75100,-8619.000000,1,90.993719
75200,-4.000000,1,90.724190
75300,1.000000,1,90.455557
75400,-8555.000000,1,90.187818
75500,39.000000,1,89.920970
75600,-13.000000,1,89.655011
75700,-48.000000,1,89.389936
75800,-10181.000000,1,89.125743
75900,24.000000,1,88.862430
76000,42.000000,1,88.599993
76100,1.000000,1,88.338429
76200,4.000000,1,88.077736
76300,-6686.000000,2,87.817910
76400,9.000000,1,87.558949
76500,-62.000000,1,87.300849
76600,10.000000,1,87.043609
76700,8212.000000,1,86.787224
76800,4.000000,1,86.531693
76900,-1372.000000,1,86.277012
77000,6.000000,1,86.023179
77100,-12.000000,1,85.770190
77200,32.000000,1,85.518043
77300,3.000000,1,85.266735
77400,3.000000,1,85.016264
77500,7245.000000,1,84.766626
77600,7530.000000,1,84.517819
77700,13.000000,1,84.269840
77800,-12.000000,1,84.022686
77900,3.000000,1,83.776354
78000,-10.000000,1,83.530842
78100,19.000000,1,83.286148
78200,-83.000000,1,83.042267
78300,-6.000000,1,82.799198
78400,24.000000,1,82.556938
78500,-5.000000,1,82.315485
78600,974.000000,1,82.074834
78700,-1.000000,1,81.834985
78800,9.000000,1,81.595933
78900,53.000000,1,81.357678
79000,-24.000000,1,81.120215
79100,-6.000000,1,80.883542
79200,-1.000000,1,80.647657
79300,-8.000000,1,80.412557
79400,-4.000000,1,80.178239
79500,-216625.000000,3,79.944701
79600,3.000000,1,79.711940
79700,0.000000,1,79.479954
79800,-7.000000,1,79.248740
79900,3.000000,1,79.018295
80000,-22.000000,1,78.788617
80100,6.000000,1,78.559703
80200,-6.000000,1,78.331551
80300,1.000000,1,78.104159
80400,-9.000000,1,77.877523
80500,-2.000000,1,77.651641
80600,-11.000000,1,77.426511
80700,14.000000,1,77.202130
80800,-1.000000,1,76.978496
80900,-4.000000,1,76.755606
81000,-45.000000,1,76.533458
81100,2.000000,1,76.312049
81200,24.000000,1,76.091376
81300,5.000000,1,75.871439
81400,-18.000000,1,75.652233
81500,9.000000,1,75.433756
81600,-55.000000,1,75.216007
81700,19.000000,1,74.998982
81800,14.000000,2,74.782680
81900,6.000000,1,74.567097
82000,-19.000000,1,74.352231
82100,78.000000,1,74.138081
82200,1.000000,1,73.924643
82300,-3.000000,1,73.711916
82400,40.000000,1,73.499897
82500,-9.000000,1,73.288583
82600,-2.000000,1,73.077972
82700,5.000000,1,72.868062
82800,7710.000000,1,72.658851
82900,-21.000000,1,72.450336
83000,8.000000,1,72.242514
83100,3.000000,1,72.035385
83200,6.000000,1,71.828944
83300,-5.000000,1,71.623191
83400,6.000000,1,71.418122
83500,-5.000000,1,71.213736
83600,-1.000000,1,71.010030
83700,0.000000,1,70.807002
83800,23.000000,1,70.604649
83900,-10.000000,1,70.402970
84000,-12771.000000,1,70.201962
84100,753.000000,1,70.001623
84200,33.000000,1,69.801950
84300,144.000000,1,69.602942
84400,-20.000000,1,69.404597
84500,7.000000,1,69.206911
84600,17.000000,1,69.009883
84700,-3.000000,1,68.813511
84800,-2.000000,1,68.617792
84900,-12.000000,1,68.422725
85000,-2.000000,1,68.228307
85100,1.000000,1,68.034536
85200,0.000000,1,67.841409
85300,197930.000000,1,67.648926
85400,-45.000000,1,67.457082
85500,-17.000000,1,67.265878
85600,1.000000,0,67.075309
85700,3.000000,2,66.885375
85800,1.000000,1,66.696073
85900,1.000000,1,66.507400
86000,8846.000000,1,66.319356
86100,7.000000,1,66.131937
86200,7.000000,1,65.945142
86300,28.000000,1,65.758969
86400,8.000000,1,65.573415
86500,-4.000000,1,65.388479
86600,-66.000000,1,65.204158
86700,23.000000,1,65.020450
86800,18.000000,1,64.837354
86900,-16.000000,1,64.654867
87000,-6.000000,1,64.472988
87100,-4.000000,1,64.291714
87200,-4.000000,1,64.111042
87300,5.000000,1,63.930973
87400,-40.000000,1,63.751502
87500,-242.000000,1,63.572629
87600,6814.000000,1,63.394350
87700,-36.000000,1,63.216666
87800,32.000000,2,63.039572
87900,2.000000,1,62.863068
88000,22.000000,1,62.687151
88100,-2.000000,1,62.511819
88200,-12.000000,1,62.337071
88300,-311.000000,1,62.162905
88400,-5.000000,1,61.989318
88500,7265.000000,1,61.816309
88600,66.000000,1,61.643875
88700,-9.000000,1,61.472016
88800,41.000000,2,61.300728
88900,4.000000,0,61.130010
89000,4.000000,1,60.959861
89100,-10.000000,1,60.790277
89200,-1.000000,1,60.621258
