index,compression_type,byte_length,compression_ratio,compression_duration,transmission_duration,average_compression_duration,average_transmission_duration,average_both
316,0,960736,1,1,481,0,106646,106647
317,0,982832,1,1,206617,0,106961,106962
318,0,977600,1,1,202762,0,107263,107264
319,0,948216,1,0,948,0,106929,106930
320,0,972784,1,2,211312,0,107255,107256
321,0,968536,1,4,205220,0,107561,107562
322,0,939224,1,1,1124,0,107230,107231
323,0,963592,1,1,226869,0,107600,107601
324,0,963336,1,1,1004,0,107271,107272
325,0,942816,1,0,200973,0,107560,107561
326,0,972816,1,1,211534,0,107879,107880
327,0,978320,1,1,605,0,107551,107552
328,0,956544,1,2,221097,0,107897,107898
329,0,991064,1,0,517,0,107570,107571
330,0,996152,1,2,214097,0,107893,107894
331,0,967216,1,2,211273,1,108206,108207
332,0,1.00883e+06,1,0,1027,0,107883,107884
333,0,1.01094e+06,1,0,213135,0,108199,108200
334,0,976448,1,1,212342,0,108511,108512
335,0,1.01728e+06,1,1,567,0,108188,108189
336,0,1.01638e+06,1,1,202875,0,108470,108471
337,0,975632,1,1,205654,0,108759,108760
338,0,1.00894e+06,1,1,553,0,108438,108439
339,0,1.0082e+06,1,1,212464,0,108745,108746
340,0,964752,1,1,207410,0,109036,109037
341,0,995584,1,0,478,0,108717,108718
342,0,971992,1,1,204144,0,108996,108997
343,0,1.01309e+06,1,1,206773,0,109281,109282
344,0,1.00412e+06,1,1,533,0,108965,108966
345,0,955072,1,1,202475,0,109236,109237
346,0,989208,1,1,210687,0,109529,109530
347,0,1.00131e+06,1,1,589,0,109215,109216
348,0,951496,1,2,225912,0,109551,109552
349,0,996064,1,1,202855,0,109818,109819
350,0,995224,1,0,651,0,109506,109507
351,0,950640,1,1,220210,0,109822,109823
352,0,981600,1,1,179697,0,110020,110021
353,0,947520,1,1,660,0,109710,109711
354,0,978624,1,1,204111,0,109977,109978
355,0,954128,1,1,195354,0,110217,110218
356,0,1.00562e+06,1,1,901,0,109910,109911
